Book Id,Author,Author l-f,Additional Authors,ISBN,ISBN13,my_rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies,matches,match_score,authors,description,average_rating,categories,title,combined_text
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Umberto Eco,,0.0,Unknown,il pendolo di foucault,il pendolo di foucault Umberto Eco  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Nora Roberts,,0.0,Unknown,immortal in death,immortal in death Nora Roberts  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Philipp Dettmer,,0.0,Unknown,immune,immune Philipp Dettmer  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Truman Capote,,0.0,Unknown,in cold blood,in cold blood Truman Capote  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Dan Brown,,0.0,Unknown,inferno,inferno Dan Brown  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,高橋留美子,,0.0,Unknown,inuyasha,inuyasha 高橋留美子  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,James Patterson,,0.0,Unknown,jack  jill,jack  jill James Patterson  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Daphne du Maurier,,0.0,Unknown,jamaica inn,jamaica inn Daphne du Maurier  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,R. Austin Freeman,,0.0,Unknown,john thorndykes cases,john thorndykes cases R. Austin Freeman  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,"Stephen King, Michael Kelly.",,0.0,Unknown,joyland,"joyland Stephen King, Michael Kelly.  Unknown    "
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Robert Louis Stevenson,,0.0,Unknown,kidnapped,kidnapped Robert Louis Stevenson  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,James Patterson,,0.0,Unknown,kill alex cross,kill alex cross James Patterson  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Lee Child,,0.0,Unknown,killing floor,killing floor Lee Child  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,James Patterson,,0.0,Unknown,kiss the girls,kiss the girls James Patterson  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Carlos Ruiz Zafón,,0.0,Unknown,la sombra del viento,la sombra del viento Carlos Ruiz Zafón  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Joël Dicker,,0.0,Unknown,la vérité sur laffaire harry quebert,la vérité sur laffaire harry quebert Joël Dicker  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Émile Gaboriau,,0.0,Unknown,le crime dorcival,le crime dorcival Émile Gaboriau  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Gaston Leroux,,0.0,Unknown,le fantôme de lopéra,le fantôme de lopéra Gaston Leroux  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Gaston Leroux,,0.0,Unknown,le mystère de la chambre jaune,le mystère de la chambre jaune Gaston Leroux  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Alexandre Dumas,,0.0,Unknown,le roman du masque de fer,le roman du masque de fer Alexandre Dumas  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,"Leonardo da Vinci, Kunster, Erfinder, Wissenschaftler, Michael Desmond, Carlo Pedretti",,0.0,Unknown,leonardo,"leonardo Leonardo da Vinci, Kunster, Erfinder, Wissenschaftler, Michael Desmond, Carlo Pedretti  Unknown    "
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Robert Lawrence Stine,,0.0,Unknown,lets get invisible,lets get invisible Robert Lawrence Stine  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Plutarch,,0.0,Unknown,lives,lives Plutarch  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,James Patterson,,0.0,Unknown,london bridges,london bridges James Patterson  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Agatha Christie,,0.0,Unknown,lord edgware dies,lord edgware dies Agatha Christie  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Stieg Larsson,,0.0,Unknown,luftslottet som sprängdes,luftslottet som sprängdes Stieg Larsson  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Jules Verne,,0.0,Unknown,lîle mystérieuse,lîle mystérieuse Jules Verne  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Gilbert Keith Chesterton,,0.0,Unknown,manalive,manalive Gilbert Keith Chesterton  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Carlos Ruiz Zafón,,0.0,Unknown,marina,marina Carlos Ruiz Zafón  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,James Patterson,,0.0,Unknown,mary mary,mary mary James Patterson  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Arthur Conan Doyle,,0.0,Unknown,memoirs of sherlock holmes 11 stories,memoirs of sherlock holmes 11 stories Arthur Conan Doyle  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,David Baldacci,,0.0,Unknown,memory man,memory man David Baldacci  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,George Eliot,,0.0,Unknown,middlemarch,middlemarch George Eliot  Unknown    
1617.0,Elie Wiesel,"Wiesel, Elie","Marion Wiesel, François Mauriac","=""0374500010""","=""9780374500016""",0.0,4.38,Hill & Wang,Paperback,120.0,2006.0,1956.0,,2017/01/19,to-read,to-read (#107),to-read,,,,0.0,0.0,"[('midnight', 77)]",90.0,Dean Koontz,,0.0,Unknown,night,night Dean Koontz  Unknown  to-read Hill & Wang 2006.0
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,John Berendt,,0.0,Unknown,midnight in the garden of good and evil,midnight in the garden of good and evil John Berendt  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Elisabetta Dami,,0.0,Unknown,mistero a parigi,mistero a parigi Elisabetta Dami  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Elisabetta Dami,,0.0,Unknown,mistero sullorient express,mistero sullorient express Elisabetta Dami  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,David Macaulay,,0.0,Unknown,motel of the mysteries,motel of the mysteries David Macaulay  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Stephen King,,0.0,Unknown,mr mercedes,mr mercedes Stephen King  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Agatha Christie,,0.0,Unknown,mrs mcgintys dead,mrs mcgintys dead Agatha Christie  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Agatha Christie,,0.0,Unknown,murder in mesopotamia,murder in mesopotamia Agatha Christie  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Agatha Christie,,0.0,Unknown,murder in three acts,murder in three acts Agatha Christie  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Agatha Christie,,0.0,Unknown,murder is easy,murder is easy Agatha Christie  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,"Dorothy L. Sayers, Sai ye si, Liu zhan xun",,0.0,Unknown,murder must advertise,"murder must advertise Dorothy L. Sayers, Sai ye si, Liu zhan xun  Unknown    "
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Agatha Christie,,0.0,Unknown,murder on the links,murder on the links Agatha Christie  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,"Agatha Christie, Andrew Sachs, Ken Ludwig, Not Known, Graham Johnson, Bethany Bolton, Jesse Felton, Chalut, Hal Boffin",,0.0,Unknown,murder on the orient express,"murder on the orient express Agatha Christie, Andrew Sachs, Ken Ludwig, Not Known, Graham Johnson, Bethany Bolton, Jesse Felton, Chalut, Hal Boffin  Unknown    "
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Daphne du Maurier,,0.0,Unknown,my cousin rachel,my cousin rachel Daphne du Maurier  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Ruth Stiles Gannett,,0.0,Unknown,my fathers dragon,my fathers dragon Ruth Stiles Gannett  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Jodi Picoult,,0.0,Unknown,my sisters keeper,my sisters keeper Jodi Picoult  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Cleveland Moffett,,0.0,Unknown,mysterious card unveiled,mysterious card unveiled Cleveland Moffett  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Scott Heim,,0.0,Unknown,mysterious skin,mysterious skin Scott Heim  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,"Gertrude Chandler Warner, Shane Clester, Dirk Gringhuis, Timothy Andres Pabon",,0.0,Unknown,mystery ranch,"mystery ranch Gertrude Chandler Warner, Shane Clester, Dirk Gringhuis, Timothy Andres Pabon  Unknown    "
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Dennis Lehane,,0.0,Unknown,mystic river,mystic river Dennis Lehane  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Stieg Larsson,,0.0,Unknown,män som hatar kvinnor,män som hatar kvinnor Stieg Larsson  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Henning Mankell,,0.0,Unknown,mördare utan ansikte,mördare utan ansikte Henning Mankell  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Agatha Christie,,0.0,Unknown,n or m,n or m Agatha Christie  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Nora Roberts,,0.0,Unknown,naked in death,naked in death Nora Roberts  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Mildred Augustine Wirt Benson,,0.0,Unknown,nancy drew 40,nancy drew 40 Mildred Augustine Wirt Benson  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,"Marjorie Weinman Sharmat, Marc Simont",,0.0,Unknown,nate the great nate the great,"nate the great nate the great Marjorie Weinman Sharmat, Marc Simont  Unknown    "
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Agatha Christie,,0.0,Unknown,nemesis,nemesis Agatha Christie  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,"Milan Kundera, Milan Kundera",,0.0,Unknown,nesnesitelná lehkost bytí,"nesnesitelná lehkost bytí Milan Kundera, Milan Kundera  Unknown    "
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,"Ken Follett, K. Follett",,0.0,Unknown,night over water,"night over water Ken Follett, K. Follett  Unknown    "
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Stephen King,,0.0,Unknown,night shift,night shift Stephen King  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Stephen King,,0.0,Unknown,nightmares  dreamscapes,nightmares  dreamscapes Stephen King  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Mary Stewart,,0.0,Unknown,nine coaches waiting,nine coaches waiting Mary Stewart  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Charles Dickens,,0.0,Unknown,oliver twist,oliver twist Charles Dickens  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,"Janet Evanovich, Janet Evanovich",,0.0,Unknown,one for the money,"one for the money Janet Evanovich, Janet Evanovich  Unknown    "
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Karen M. McManus,,0.0,Unknown,one of us is lying,one of us is lying Karen M. McManus  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Lee Child,,0.0,Unknown,one shot,one shot Lee Child  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Agatha Christie,,0.0,Unknown,one two buckle my shoe,one two buckle my shoe Agatha Christie  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Agatha Christie,,0.0,Unknown,ordeal by innocence,ordeal by innocence Agatha Christie  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,William Shakespeare,,0.0,Unknown,othello,othello William Shakespeare  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Graham Greene,,0.0,Unknown,our man in havana,our man in havana Graham Greene  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Susan Cooper,,0.0,Unknown,over sea under stone the dark is rising 1,over sea under stone the dark is rising 1 Susan Cooper  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,John Green,,0.0,Unknown,paper towns,paper towns John Green  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Agatha Christie,,0.0,Unknown,parker pyne investigates,parker pyne investigates Agatha Christie  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Agatha Christie,,0.0,Unknown,partners in crime,partners in crime Agatha Christie  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Agatha Christie,,0.0,Unknown,passenger to frankfurt,passenger to frankfurt Agatha Christie  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,William Gibson,,0.0,Unknown,pattern recognition,pattern recognition William Gibson  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Patrick Süskind,,0.0,Unknown,perfume,perfume Patrick Süskind  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Agatha Christie,,0.0,Unknown,peril at end house,peril at end house Agatha Christie  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Lee Child,,0.0,Unknown,persuader,persuader Lee Child  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,V. C. Andrews,,0.0,Unknown,petals on the wind,petals on the wind V. C. Andrews  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Kurt Vonnegut,,0.0,Unknown,player piano,player piano Kurt Vonnegut  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,"Gilbert Keith Chesterton, Gerald Gould, Skye Banks",,0.0,Unknown,poems,"poems Gilbert Keith Chesterton, Gerald Gould, Skye Banks  Unknown    "
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Agatha Christie,,0.0,Unknown,poirot investigates,poirot investigates Agatha Christie  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Agatha Christie,,0.0,Unknown,poirots early cases,poirots early cases Agatha Christie  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,James Patterson,,0.0,Unknown,pop goes the weasel,pop goes the weasel James Patterson  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Agatha Christie,,0.0,Unknown,postern of fate,postern of fate Agatha Christie  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Scott Turow,,0.0,Unknown,presumed innocent,presumed innocent Scott Turow  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,"James Patterson, Maxine Paetro",,0.0,Unknown,private,"private James Patterson, Maxine Paetro  Unknown    "
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,"Carole Wade, Carol Tavris",,0.0,Unknown,psychology,"psychology Carole Wade, Carol Tavris  Unknown    "
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,"Ernest Cline, Arnaud Regnauld, Ernest Cline",,0.0,Unknown,ready player one,"ready player one Ernest Cline, Arnaud Regnauld, Ernest Cline  Unknown    "
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Thomas Harris,,0.0,Unknown,red dragon,red dragon Thomas Harris  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Tom Clancy,,0.0,Unknown,red rabbit,red rabbit Tom Clancy  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Isaac Asimov,,0.0,Unknown,robots and empire,robots and empire Isaac Asimov  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,James Patterson,,0.0,Unknown,roses are red,roses are red James Patterson  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,John Sandford,,0.0,Unknown,rules of prey lucas davenport mysteries,rules of prey lucas davenport mysteries John Sandford  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Lee Child,,0.0,Unknown,running blind,running blind Lee Child  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Agatha Christie,,0.0,Unknown,sad cypress,sad cypress Agatha Christie  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Clive Cussler,,0.0,Unknown,sahara,sahara Clive Cussler  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,David Baldacci,,0.0,Unknown,saving faith,saving faith David Baldacci  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,"James Patterson, Valentina de Angelis",,0.0,Unknown,saving the world and other extreme sports,"saving the world and other extreme sports James Patterson, Valentina de Angelis  Unknown    "
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Robert Lawrence Stine,,0.0,Unknown,say cheese and die,say cheese and die Robert Lawrence Stine  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Alvin Schwartz,,0.0,Unknown,scary stories to tell in the dark,scary stories to tell in the dark Alvin Schwartz  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,V. C. Andrews,,0.0,Unknown,secrets of the morning,secrets of the morning V. C. Andrews  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,John Ruskin,,0.0,Unknown,sesame and lilies,sesame and lilies John Ruskin  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Earl Derr Biggers,,0.0,Unknown,seven keys to baldpate,seven keys to baldpate Earl Derr Biggers  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,H. Rider Haggard,,0.0,Unknown,she,she H. Rider Haggard  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Leigh Bardugo,,0.0,Unknown,six of crows,six of crows Leigh Bardugo  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Anthony Horowitz,,0.0,Unknown,skeleton key,skeleton key Anthony Horowitz  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,"Derek Landy, LANDY DEREK, Tom Percival",,0.0,Unknown,skulduggery pleasant,"skulduggery pleasant Derek Landy, LANDY DEREK, Tom Percival  Unknown    "
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Agatha Christie,,0.0,Unknown,sleeping murder,sleeping murder Agatha Christie  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,"Lemony Snicket, Brett Helquist, Rose-Marie Vassallo",,0.0,Unknown,slippery slope,"slippery slope Lemony Snicket, Brett Helquist, Rose-Marie Vassallo  Unknown    "
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Agatha Christie,,0.0,Unknown,sparkling cyanide,sparkling cyanide Agatha Christie  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Michael Crichton,,0.0,Unknown,state of fear,state of fear Michael Crichton  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,"James Patterson, Michael Ledwidge",,0.0,Unknown,step on a crack,"step on a crack James Patterson, Michael Ledwidge  Unknown    "
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Jim Butcher,,0.0,Unknown,storm front,storm front Jim Butcher  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Ken Follett,,0.0,Unknown,storm island,storm island Ken Follett  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Anthony Horowitz,,0.0,Unknown,stormbreaker,stormbreaker Anthony Horowitz  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Dorothy L. Sayers,,0.0,Unknown,strong poison,strong poison Dorothy L. Sayers  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,"Gertrude Chandler Warner, Mary Gehr, Tim Gregory",,0.0,Unknown,surprise island,"surprise island Gertrude Chandler Warner, Mary Gehr, Tim Gregory  Unknown    "
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Agatha Christie,,0.0,Unknown,taken at the flood,taken at the flood Agatha Christie  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Arthur Conan Doyle,,0.0,Unknown,tales of terror and mystery,tales of terror and mystery Arthur Conan Doyle  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Harlan Coben,,0.0,Unknown,tell no one,tell no one Harlan Coben  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Agatha Christie,,0.0,Unknown,the abc murders,the abc murders Agatha Christie  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Arthur Conan Doyle,,0.0,Unknown,the adventures of sherlock holmes 12 stories,the adventures of sherlock holmes 12 stories Arthur Conan Doyle  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Mary Roberts Rinehart,,0.0,Unknown,the after house,the after house Mary Roberts Rinehart  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Washington Irving,,0.0,Unknown,the alhambra,the alhambra Washington Irving  Unknown    
865.0,Paulo Coelho,"Coelho, Paulo",Alan R. Clarke,"=""0061122416""","=""9780061122415""",4.0,3.92,HarperCollins,Paperback,197.0,1993.0,1988.0,2016/06/30,2014/07/09,,,read,,,,1.0,0.0,"[('the alienist', 80)]",86.0,Caleb Carr,,0.0,Unknown,the alchemist,the alchemist Caleb Carr  Unknown   HarperCollins 1993.0
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,"James Patterson, Copyright Paperback Collection (Library of Congress) Staff",,0.0,Unknown,the angel experiment,"the angel experiment James Patterson, Copyright Paperback Collection (Library of Congress) Staff  Unknown    "
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Edgar Wallace,,0.0,Unknown,the angel of terror,the angel of terror Edgar Wallace  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,"Lemony Snicket, Brett Helquist, Michael Kupperman",,0.0,Unknown,the austere academy,"the austere academy Lemony Snicket, Brett Helquist, Michael Kupperman  Unknown    "
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Ann M. Martin,,0.0,Unknown,the babysitters club,the babysitters club Ann M. Martin  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Dean Koontz,,0.0,Unknown,the bad place,the bad place Dean Koontz  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Mary Roberts Rinehart,,0.0,Unknown,the bat,the bat Mary Roberts Rinehart  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,"James Patterson, Peter de Jonge, Peter De Jonge",,0.0,Unknown,the beach house,"the beach house James Patterson, Peter de Jonge, Peter De Jonge  Unknown    "
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Tom Clancy,,0.0,Unknown,the bear and the dragon jack ryan novels,the bear and the dragon jack ryan novels Tom Clancy  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Richard Marsh,,0.0,Unknown,the beetle,the beetle Richard Marsh  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,James Patterson,,0.0,Unknown,the big bad wolf,the big bad wolf James Patterson  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Israel Zangwill,,0.0,Unknown,the big bow mystery,the big bow mystery Israel Zangwill  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Agatha Christie,,0.0,Unknown,the big four,the big four Agatha Christie  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Raymond Chandler,,0.0,Unknown,the big sleep,the big sleep Raymond Chandler  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Edward Phillips Oppenheim,,0.0,Unknown,the black box,the black box Edward Phillips Oppenheim  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,James Ellroy,,0.0,Unknown,the black dahlia,the black dahlia James Ellroy  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Agatha Christie,,0.0,Unknown,the body in the library,the body in the library Agatha Christie  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,"Charles Fort, Charles Fort",,0.0,Unknown,the book of the damned,"the book of the damned Charles Fort, Charles Fort  Unknown    "
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,"Gertrude Chandler Warner, Shannon Eric Denton, Mike Dubisch, Dorothy Gregory, L. Kate Deal",,0.0,Unknown,the boxcar children,"the boxcar children Gertrude Chandler Warner, Shannon Eric Denton, Mike Dubisch, Dorothy Gregory, L. Kate Deal  Unknown    "
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,John Grisham,,0.0,Unknown,the brethren,the brethren John Grisham  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,John Grisham,,0.0,Unknown,the broker,the broker John Grisham  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Herman Wouk,,0.0,Unknown,the caine mutiny,the caine mutiny Herman Wouk  Unknown    
,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,Nancy Springer,,0.0,Unknown,the case of the lefthanded lady,the case of the lefthanded lady Nancy Springer  Unknown    
